,state/ut,district,year,murder,assault on women,kidnapping and abduction,dacoity,robbery,arson,hurt,prevention of atrocities (poa) act,protection of civil rights (pcr) act,other crimes against scs,total_atrocities
771,bihar,madhepura,2002,1,2,0,1,0,1,1,1,4,0,11
772,bihar,madhubani,2002,0,0,0,0,0,0,51,104,71,69,295
773,bihar,motihari,2002,9,4,0,0,0,0,9,11,0,11,44
774,bihar,munger,2002,0,0,0,0,0,1,3,11,0,7,22
775,bihar,muzaffarpur,2002,0,0,0,0,0,0,16,16,0,0,32
776,bihar,muzaffarpur rly.,2002,0,0,0,0,0,0,0,1,1,0,2
777,bihar,nalanda,2002,1,2,0,0,0,1,23,47,8,22,104
778,bihar,naugachia,2002,0,1,0,0,0,0,0,0,0,1,2
779,bihar,nawadah,2002,0,0,0,0,0,0,45,12,1,0,58
780,bihar,patna,2002,1,1,0,0,0,1,5,33,0,11,52
781,bihar,patna rly.,2002,0,0,0,0,0,0,0,0,0,0,0
782,bihar,purnea,2002,0,1,0,0,0,0,2,11,0,9,23
783,bihar,rohtas,2002,0,0,0,0,0,0,0,30,0,0,30
784,bihar,saharsa,2002,0,0,0,0,0,0,10,10,0,0,20
785,bihar,samastipur,2002,0,5,0,0,0,0,2,0,0,0,7
786,bihar,saran,2002,0,0,0,0,0,0,23,0,0,0,23
787,bihar,sheikhpura,2002,0,0,0,0,0,0,0,0,0,0,0
788,bihar,sheohar,2002,0,0,0,0,0,0,0,15,0,0,15
789,bihar,sitamarhi,2002,0,2,0,0,0,0,4,37,2,20,65
790,bihar,siwan,2002,0,0,0,0,0,0,11,11,0,0,22
791,bihar,supaul,2002,0,0,0,0,0,0,0,5,5,0,10
792,bihar,vaishali,2002,0,0,0,0,0,0,0,62,0,62,124
793,chhattisgarh,balrampur,2002,0,0,0,0,0,0,0,0,0,0,0
794,chhattisgarh,bilaspur,2002,3,3,1,1,0,4,13,32,0,36,93
795,chhattisgarh,bizapur,2002,1,0,0,0,0,0,0,0,0,1,2
796,chhattisgarh,dantewara,2002,0,0,0,0,0,0,0,0,0,3,3
797,chhattisgarh,dhamtari,2002,0,1,1,0,0,0,0,0,0,6,8
798,chhattisgarh,durg,2002,2,11,1,0,0,0,4,22,0,15,55
799,chhattisgarh,grp raipur,2002,0,0,0,0,0,0,0,0,0,0,0
800,chhattisgarh,jagdalpur,2002,0,1,0,0,0,0,0,6,0,0,7
801,chhattisgarh,janjgir,2002,0,2,0,0,0,0,0,0,0,17,19
802,chhattisgarh,jashpur,2002,0,0,0,0,0,0,2,0,0,2,4
803,chhattisgarh,kabirdham,2002,0,0,0,0,0,0,0,0,0,0,0
804,chhattisgarh,kanker,2002,1,3,0,0,0,0,0,0,0,4,8
805,chhattisgarh,korba,2002,0,1,0,0,0,0,11,0,0,7,19
806,chhattisgarh,koriya,2002,0,1,0,0,0,0,0,0,0,7,8
807,chhattisgarh,mahasamund,2002,2,6,2,0,0,0,8,17,0,0,35
808,chhattisgarh,raigarh,2002,0,0,0,0,0,0,0,0,0,0,0
809,chhattisgarh,raipur,2002,2,17,2,0,0,1,34,0,0,65,121
810,chhattisgarh,rajnandgaon,2002,0,0,0,0,0,0,0,0,0,0,0
811,chhattisgarh,sarguja,2002,0,18,3,0,0,0,0,0,22,18,61
812,goa,north goa,2002,0,0,0,0,0,0,0,0,0,1,1
813,goa,south goa,2002,0,0,0,0,0,0,0,1,0,0,1
814,gujarat,ahmedabad commr.,2002,7,0,2,0,0,0,14,13,1,2,39
815,gujarat,ahmedabad rural,2002,1,0,0,0,0,1,11,18,0,25,56
816,gujarat,ahwa-dang,2002,0,0,0,0,0,0,0,0,0,0,0
817,gujarat,amreli,2002,2,0,3,0,0,0,6,21,0,29,61
818,gujarat,anand,2002,0,0,1,0,0,0,5,8,5,11,30
819,gujarat,bharuch,2002,0,0,0,1,1,0,2,7,0,3,14
820,gujarat,bhavnagar,2002,4,1,0,0,0,3,12,14,0,20,54
821,gujarat,dahod,2002,0,0,0,9,12,0,3,1,0,12,37
822,gujarat,gandhinagar,2002,0,3,1,0,0,1,29,0,0,6,40
823,gujarat,himatnagar,2002,1,0,0,0,2,1,7,18,0,18,47
824,gujarat,jamnagar,2002,0,3,2,0,3,0,18,5,0,36,67
825,gujarat,junagadh,2002,1,0,2,1,0,1,17,11,0,63,96
826,gujarat,kheda north,2002,0,0,1,0,1,0,2,20,0,10,34
827,gujarat,kutch,2002,2,0,2,0,1,0,40,5,0,14,64
828,gujarat,mehsana,2002,0,1,2,0,0,0,15,51,0,33,102
829,gujarat,narmada,2002,0,0,0,0,0,0,0,2,0,1,3
830,gujarat,navsari,2002,0,0,0,0,0,0,0,3,0,6,9
831,gujarat,palanpur,2002,1,3,2,0,0,0,5,54,0,88,153
832,gujarat,panchmahal,2002,0,0,0,0,0,0,2,7,0,30,39
833,gujarat,patan,2002,0,2,1,0,0,1,16,0,0,37,57
834,gujarat,porbandar,2002,0,0,0,0,0,0,2,8,0,6,16
835,gujarat,rajkot commr.,2002,0,1,2,0,0,0,3,11,0,5,22
